Time,ActuatorDispl Command,ActuatorDispl,AD6 VicGauge0,AD7 VicGauge1,Load,Strain (Gauge0),Strain (Gauge1),Engr. Stress,,Specimen,LTA01,
38.064453,1.0773681,1.0745107,0.008617795,0.007555169,209.4924,0.086177951,0.003598213,197.5145191,,,,
38.084473,1.0783691,1.0754745,0.010203571,0.009509022,210.28072,0.10203571,0.004528753,198.2577663,,,,
38.104492,1.0793701,1.0764128,0.010531484,0.009507809,211.19899,0.10531484,0.004528175,199.1235336,,,,
38.124512,1.0803711,1.0776033,0.010540886,0.009745946,212.07486,0.10540886,0.00464159,199.9493251,,,,
38.144531,1.081372,1.0785353,0.010499152,0.009818528,212.86182,0.10499152,0.004676157,200.6912901,,,,
38.164551,1.082373,1.0796168,0.010508018,0.009792978,213.67732,0.10508018,0.004663989,201.4601633,,,,
38.18457,1.083374,1.0806131,0.010844362,0.009762795,214.48013,0.10844362,0.004649614,202.217072,,,,
38.20459,1.084375,1.0815296,0.011508781,0.009764127,215.3279,0.11508781,0.004650249,203.0163701,,,,
38.224609,1.085376,1.082526,0.011173079,0.010123366,216.26758,0.11173079,0.004821339,203.9023233,,,,
38.244629,1.0863769,1.0834621,0.010234523,0.009290415,217.04593,0.10234523,0.004424639,204.6361705,,,,
38.264648,1.0873779,1.0845466,0.010225501,0.009170096,217.97575,0.10225501,0.004367336,205.5128274,,,,
38.284668,1.0883789,1.0855001,0.01022028,0.009188162,218.76086,0.1022028,0.00437594,206.2530482,,,,
38.304688,1.0893799,1.0866034,0.010255738,0.009174825,219.7009,0.10255738,0.004369588,207.1393407,,,,
38.324707,1.0903809,1.0874403,0.009267942,0.008851468,220.56596,0.09267942,0.004215587,207.9549402,,,,
38.344727,1.0913818,1.0885226,0.011177294,0.010411553,221.43785,0.11177294,0.004958591,208.7769793,,,,
38.364746,1.0923828,1.0895262,0.011504119,0.010389411,222.21323,0.11504119,0.004948045,209.5080264,,,,
38.384766,1.0933838,1.09049,0.011500968,0.010432685,223.1275,0.11500968,0.004968655,210.3700223,,,,
38.404785,1.0943848,1.0913782,0.01148624,0.010407554,223.92941,0.1148624,0.004956686,211.1260825,,,,
38.424805,1.0953858,1.0925767,0.011511649,0.01039741,224.76266,0.11511649,0.004951855,211.9116909,,,,
38.444824,1.0963867,1.0934923,0.011502428,0.010421519,225.75766,0.11502428,0.004963337,212.849801,,,,
38.464844,1.0973877,1.0943568,0.012749749,0.010442822,226.51717,0.12749749,0.004973483,213.5658855,,,,
38.484863,1.0983887,1.0954382,0.012747442,0.010401449,227.41727,0.12747442,0.004953779,214.4145216,,,,
38.504883,1.0993897,1.0965495,0.012744788,0.010385751,228.31282,0.12744788,0.004946302,215.2588679,,,,
38.524902,1.1003907,1.0975518,0.012766683,0.01043221,229.08582,0.12766683,0.004968429,215.987671,,,,
38.544922,1.1013916,1.098368,0.012705176,0.010462358,229.84921,0.12705176,0.004982787,216.7074136,,,,
38.564941,1.1023926,1.0994601,0.012754933,0.010435166,230.92113,0.12754933,0.004969837,217.7180458,,,,
38.584961,1.1033936,1.1004078,0.012420039,0.010663619,231.83469,0.12420039,0.005078639,218.5793724,,,,
38.60498,1.1043946,1.101487,0.011780429,0.012876276,232.66212,0.11780429,0.006132436,219.3594935,,,,
38.625,1.1053956,1.1023444,0.012103237,0.011050986,233.51485,0.12103237,0.005263126,220.163468,,,,
38.64502,1.1063964,1.1035649,0.012125812,0.011307276,234.53596,0.12125812,0.005385186,221.1261953,,,,
38.665039,1.1073974,1.1044571,0.012084284,0.011353098,235.34682,0.12084284,0.00540701,221.8906938,,,,
38.685059,1.1083984,1.1054401,0.012109173,0.011383574,236.18729,0.12109173,0.005421524,222.6831093,,,,
38.705078,1.1093994,1.1063069,0.012381297,0.011351557,236.84508,0.12381297,0.005406276,223.3032897,,,,
38.725098,1.1104004,1.1073718,0.01330068,0.011649692,237.82799,0.1330068,0.005548265,224.2300011,,,,
38.745117,1.1114013,1.108438,0.01305968,0.011617105,238.8028,0.1305968,0.005532745,225.1490756,,,,
38.765137,1.1124023,1.1092538,0.013570059,0.01138535,239.68163,0.13570059,0.00542237,225.9776579,,,,
38.785156,1.1134033,1.1105167,0.013979735,0.010899145,240.72998,0.13979735,0.005190811,226.9660677,,,,
38.805176,1.1144043,1.1115793,0.014611717,0.010090549,241.57243,0.14611717,0.00480571,227.76035,,,,
38.825195,1.1154053,1.1122878,0.014285462,0.011342756,242.3392,0.14285462,0.005402084,228.4832794,,,,
38.845215,1.1164062,1.1134398,0.014277278,0.011355205,243.38458,0.14277278,0.005408013,229.468889,,,,
38.865234,1.1174072,1.1144774,0.015229345,0.010044318,244.23402,0.15229345,0.004783692,230.2697616,,,,
38.885254,1.1184082,1.1152141,0.015835825,0.010198084,245.15367,0.15835825,0.004856924,231.13683,,,,
38.905273,1.1194092,1.1162696,0.015837258,0.011700399,246.14027,0.15837258,0.005572415,232.0670204,,,,
38.925293,1.1204102,1.1174337,0.015840705,0.011695429,247.1994,0.15840705,0.005570048,233.0655939,,,,
38.945313,1.1214111,1.1184144,0.015891962,0.011687702,248.09038,0.15891962,0.005566368,233.9056314,,,,
38.965332,1.1224121,1.1192745,0.012391684,0.012277364,248.95012,0.12391684,0.005847199,234.7162152,,,,
38.985352,1.1234131,1.1202807,0.013033312,0.0122505,250.00298,0.13033312,0.005834405,235.7088771,,,,
39.005371,1.1244141,1.1213461,0.013030233,0.012178467,250.99918,0.13030233,0.005800099,236.6481187,,,,
39.025391,1.1254151,1.1221771,0.012724925,0.011983351,251.96419,0.12724925,0.005707173,237.5579535,,,,
39.04541,1.126416,1.1233006,0.012707181,0.01226095,252.89476,0.12707181,0.005839382,238.4353175,,,,
39.06543,1.127417,1.1242411,0.012746163,0.012246464,253.68744,0.12746163,0.005832483,239.1826754,,,,
39.085449,1.128418,1.1254592,0.012694333,0.012237819,254.87349,0.12694333,0.005828365,240.3009122,,,,
39.105469,1.129419,1.1262599,0.01304182,0.012904192,255.77617,0.1304182,0.006145731,241.1519808,,,,
39.125488,1.13042,1.1272532,0.012416042,0.01376249,256.72916,0.12416042,0.006554503,242.0504829,,,,
39.145508,1.1314209,1.1282085,0.011495681,0.013489619,257.65717,0.11495681,0.006424546,242.9254332,,,,
39.165527,1.1324219,1.1290597,0.013948996,0.01292195,258.66858,0.13948996,0.006154189,243.8790151,,,,
39.185547,1.1334229,1.1303717,0.013958261,0.012932932,259.76886,0.13958261,0.006159419,244.9163858,,,,
39.205566,1.1344239,1.1312658,0.013944129,0.012928022,260.61874,0.13944129,0.006157081,245.7176733,,,,
39.225586,1.1354249,1.1322806,0.013963854,0.012916545,261.67374,0.13963854,0.006151615,246.7123529,,,,
39.245605,1.1364257,1.1330643,0.013991268,0.01292454,262.62231,0.13991268,0.006155422,247.6066877,,,,
39.265625,1.1374267,1.1344044,0.014262946,0.012934914,263.69177,0.14262946,0.006160363,248.6150006,,,,
39.285645,1.1384277,1.1352569,0.014239179,0.012313644,264.49863,0.14239179,0.005864478,249.3757278,,,,
39.305664,1.1394287,1.1361809,0.014265768,0.012275622,265.51425,0.14265768,0.005846369,250.333279,,,,
39.325684,1.1404297,1.1371613,0.014261041,0.01226854,266.53052,0.14261041,0.005842997,251.291443,,,,
39.345703,1.1414306,1.138185,0.0142974,0.012267726,267.46234,0.142974,0.005842609,252.1699855,,,,
39.365723,1.1424316,1.1392176,0.014892049,0.012255875,268.54825,0.14892049,0.005836965,253.1938078,,,,
39.385742,1.1434326,1.1402364,0.016976062,0.012897718,269.60181,0.16976062,0.006142648,254.1871297,,,,
39.405762,1.1444336,1.1412172,0.017083166,0.014783038,270.5101,0.17083166,0.007040548,255.0434876,,,,
39.425781,1.1454346,1.1420988,0.01712805,0.015104083,271.53018,0.1712805,0.007193448,256.0052438,,,,
39.445801,1.1464355,1.1431873,0.017123966,0.015091991,272.6322,0.17123966,0.007187689,257.044255,,,,
39.46582,1.1474365,1.1443496,0.017109716,0.015088627,273.76077,0.17109716,0.007186087,258.1082982,,,,
39.48584,1.1484375,1.1451287,0.014896127,0.015075435,274.62537,0.14896127,0.007179804,258.923464,,,,
39.505859,1.1494385,1.1462884,0.014887071,0.013496969,275.59677,0.14887071,0.006428046,259.8393235,,,,
39.525879,1.1504395,1.1471378,0.015255282,0.013796024,276.63297,0.15255282,0.006570474,260.816278,,,,
39.545898,1.1514404,1.1479675,0.015231143,0.013518836,277.68518,0.15231143,0.006438461,261.8083271,,,,
39.565918,1.1524414,1.1491311,0.015211213,0.013476584,278.78534,0.15211213,0.006418338,262.8455847,,,,
39.585938,1.1534424,1.1502062,0.015230604,0.013515512,279.80032,0.15230604,0.006436878,263.8025325,,,,
39.605957,1.1544434,1.1511611,0.015251568,0.013509,280.79443,0.15251568,0.006433776,264.7398035,,,,
39.625977,1.1554444,1.1520901,0.015230504,0.013492523,281.84979,0.15230504,0.006425929,265.7348225,,,,
39.645996,1.1564453,1.1530905,0.013653273,0.01447929,282.88504,0.13653273,0.006895885,266.7108814,,,,
39.666016,1.1574463,1.1541429,0.015569958,0.016929775,283.95724,0.15569958,0.008062949,267.7217775,,,,
39.686035,1.1584473,1.1553382,0.015857885,0.016959911,285.07684,0.15857885,0.008077302,268.7773636,,,,
39.706055,1.1594483,1.1562077,0.015856728,0.01539657,285.9888,0.15856728,0.007332748,269.6371816,,,,
39.726074,1.1604493,1.1571687,0.015874978,0.015367939,287.00912,0.15874978,0.007319112,270.5991641,,,,
39.746094,1.1614501,1.158107,0.015871616,0.015397315,288.02176,0.15871616,0.007333102,271.5539056,,,,
39.766113,1.1624511,1.1590164,0.015948782,0.015386844,288.99316,0.15948782,0.007328115,272.4697651,,,,
39.786133,1.1634521,1.1600831,0.01493442,0.014774324,290.0744,0.1493442,0.007036398,273.4891844,,,,
39.806152,1.1644531,1.1612628,0.015542694,0.014410076,291.17206,0.15542694,0.006862921,274.5240849,,,,
39.826172,1.1654541,1.1619118,0.015209784,0.015701581,292.19034,0.15209784,0.007478012,275.484144,,,,
39.846191,1.166455,1.1630795,0.015242437,0.015677365,293.36096,0.15242437,0.007466479,276.587833,,,,
39.866211,1.167456,1.1638283,0.015245648,0.015702847,294.41354,0.15245648,0.007478615,277.580231,,,,
39.88623,1.168457,1.1651523,0.015195332,0.015715908,295.50122,0.15195332,0.007484835,278.6057221,,,,
39.90625,1.169458,1.1661787,0.015597677,0.015721107,296.48083,0.15597677,0.007487311,279.5293221,,,,
39.92627,1.170459,1.1670464,0.018333895,0.016876359,297.52148,0.18333895,0.00803751,280.5104722,,,,
39.946289,1.1714599,1.1679866,0.016721677,0.016927259,298.68155,0.16721677,0.008061751,281.6042144,,,,
39.966309,1.1724609,1.1691546,0.016749658,0.01690284,299.77573,0.16749658,0.008050121,282.6358338,,,,
39.986328,1.1734619,1.170017,0.016728938,0.016921837,300.8544,0.16728938,0.008059169,283.6528301,,,,
40.006348,1.1744629,1.1711847,0.016762109,0.016897416,302.13422,0.16762109,0.008047538,284.8594754,,,,
40.026367,1.1754639,1.171963,0.017061993,0.017228439,303.20639,0.17061993,0.008205191,285.8703433,,,,
40.046387,1.1764648,1.1729544,0.017091202,0.017184611,304.30429,0.17091202,0.008184317,286.9054701,,,,
40.066406,1.1774658,1.1739178,0.018003747,0.016637905,305.29086,0.18003747,0.007923944,287.8356322,,,,
40.086426,1.1784668,1.1748508,0.018657509,0.016406406,306.50122,0.18657509,0.007813691,288.976789,,,,
40.106445,1.1794678,1.1759868,0.018903393,0.01632306,307.6524,0.18903393,0.007773996,290.0621495,,,,
40.126465,1.1804688,1.1770605,0.020161353,0.01630385,308.76202,0.20161353,0.007764847,291.1083261,,,,
40.146484,1.1814697,1.1778187,0.02018558,0.016241184,309.86603,0.2018558,0.007735002,292.1492136,,,,
40.166504,1.1824707,1.1791133,0.017980248,0.015412835,311.14728,0.17980248,0.007340494,293.3572072,,,,
40.186523,1.1834717,1.1797588,0.018309779,0.015104287,312.27469,0.18309779,0.007193545,294.4201567,,,,
40.206543,1.1844727,1.1810079,0.018319206,0.015065581,313.65356,0.18319206,0.007175111,295.7201888,,,,
40.226563,1.1854737,1.1819608,0.018034928,0.014935796,314.80142,0.18034928,0.0071133,296.802419,,,,
40.246582,1.1864746,1.1829677,0.018011324,0.014797695,315.82748,0.18011324,0.007047528,297.7698133,,,,
40.266602,1.1874756,1.1837655,0.018014196,0.01475391,317.07965,0.18014196,0.007026675,298.9503896,,,,
40.286621,1.1884766,1.1849426,0.018004393,0.014779932,318.43829,0.18004393,0.007039068,300.2313483,,,,
40.306641,1.1894776,1.1858237,0.017392155,0.014796726,319.57513,0.17392155,0.007047067,301.3031887,,,,
40.32666,1.1904786,1.1868027,0.017354654,0.01662682,320.89426,0.17354654,0.007918665,302.5468965,,,,
40.34668,1.1914794,1.1878917,0.019147277,0.018165959,321.98016,0.19147277,0.008651693,303.5707093,,,,
40.366699,1.1924804,1.1886392,0.02046356,0.018779805,323.32462,0.2046356,0.008944042,304.8382988,,,,
40.386719,1.1934814,1.1898644,0.020469559,0.018820163,324.52817,0.20469559,0.008963263,305.973035,,,,
40.406738,1.1944824,1.1908622,0.020430496,0.018814875,325.60666,0.20430496,0.008960744,306.9898615,,,,
40.426758,1.1954834,1.1918783,0.020469032,0.018782511,326.86267,0.20469032,0.008945331,308.1740583,,,,
40.446777,1.1964843,1.1928641,0.020486519,0.018786687,327.99628,0.20486519,0.00894732,309.2428533,,,,
40.466797,1.1974853,1.1937242,0.018024622,0.018193793,329.28107,0.18024622,0.008664949,310.4541845,,,,
40.486816,1.1984863,1.1947166,0.018004183,0.018184625,330.45801,0.18004183,0.008660582,311.5638321,,,,
40.506836,1.1994873,1.1959187,0.018339198,0.018802989,331.8201,0.18339198,0.008955084,312.8480436,,,,
40.526855,1.2004883,1.1970491,0.01830153,0.018789211,333.20331,0.1830153,0.008948522,314.1521675,,,,
40.546875,1.2014892,1.1978279,0.018330364,0.018821841,334.27921,0.18330364,0.008964062,315.1665522,,,,
40.566895,1.2024902,1.1988463,0.018357381,0.01876617,335.50888,0.18357381,0.008937548,316.3259149,,,,
40.586914,1.2034912,1.1996603,0.018939367,0.018805254,336.73282,0.18939367,0.008956162,317.4798752,,,,
40.606934,1.2044922,1.2008481,0.022045542,0.019367648,338.08023,0.22045542,0.009224007,318.7502461,,,,
40.626953,1.2054932,1.2015669,0.020448767,0.019722033,339.2338,0.20448767,0.009392786,319.8378599,,,,
40.646973,1.2064941,1.2027847,0.019497627,0.019729577,340.60861,0.19497627,0.009396379,321.1340641,,,,
40.666992,1.2074951,1.2035969,0.01952422,0.019730134,341.8382,0.1952422,0.009396644,322.2933514,,,,
40.687012,1.2084961,1.2049189,0.019525884,0.019715793,343.1308,0.19525884,0.009389814,323.5120461,,,,
40.707031,1.2094971,1.2057959,0.019492155,0.019723408,344.32007,0.19492155,0.009393441,324.6333187,,,,
40.727051,1.2104981,1.2068644,0.019215511,0.01969374,345.5643,0.19215511,0.009379311,325.8064089,,,,
40.74707,1.211499,1.2075876,0.02140959,0.019136583,346.85004,0.2140959,0.009113961,327.0186358,,,,
40.76709,1.2125,1.2085876,0.022045897,0.020346969,348.32324,0.22045897,0.009690417,328.4076045,,,,
40.787109,1.213501,1.2096288,0.022029269,0.020403618,349.46957,0.22029269,0.009717397,329.4883922,,,,
40.807129,1.214502,1.2105528,0.022009745,0.020356022,350.75122,0.22009745,0.009694729,330.696763,,,,
40.827148,1.215503,1.2115859,0.022022044,0.020357672,352.08356,0.22022044,0.009695515,331.9529255,,,,
40.847168,1.2165039,1.2125586,0.022041906,0.020387039,353.29831,0.22041906,0.009709501,333.0982212,,,,
40.867188,1.2175049,1.2134733,0.021740854,0.021379163,354.82913,0.21740854,0.010182008,334.5415155,,,,
40.887207,1.2185059,1.21453,0.022323109,0.021408442,356.09705,0.22323109,0.010195953,335.7369412,,,,
40.907227,1.2195069,1.2157809,0.022013769,0.020981919,357.43246,0.22013769,0.009992818,336.9959982,,,,
40.927246,1.2205079,1.2165296,0.02207334,0.020985201,358.65082,0.2207334,0.009994381,338.1446976,,,,
40.947266,1.2215087,1.2174931,0.022061314,0.021029504,359.87827,0.22061314,0.01001548,339.3019672,,,,
40.967285,1.2225097,1.2184702,0.022058543,0.021002309,361.25211,0.22058543,0.010002528,340.5972569,,,,
40.987305,1.2235107,1.2196026,0.022616658,0.021299291,362.63187,0.22616658,0.010143969,341.8981281,,,,
41.007324,1.2245117,1.2205235,0.023862729,0.021327436,363.89844,0.23862729,0.010157373,343.0922811,,,,
41.027344,1.2255127,1.2216204,0.024170021,0.021606926,365.22595,0.24170021,0.010290482,344.3438897,,,,
41.047363,1.2265136,1.2225038,0.024822675,0.021603152,366.52274,0.24822675,0.010288685,345.5665348,,,,
41.067383,1.2275146,1.2235373,0.024814548,0.021622777,367.8653,0.24814548,0.010298032,346.832333,,,,
41.087402,1.2285156,1.2244792,0.024851523,0.021632604,369.04871,0.24851523,0.010302712,347.9480806,,,,
41.107422,1.2295166,1.2254667,0.024877697,0.021624111,370.51651,0.24877697,0.010298667,349.3319581,,,,
41.127441,1.2305176,1.2263778,0.025753394,0.02315413,371.70984,0.25753394,0.011027352,350.4570586,,,,
41.147461,1.2315185,1.2271851,0.023545407,0.022502039,373.06955,0.23545407,0.010716788,351.7390262,,,,
41.16748,1.2325195,1.2284994,0.023861947,0.022557676,374.56644,0.23861947,0.010743285,353.1503304,,,,
41.1875,1.2335205,1.2294574,0.024161179,0.022551054,375.6261,0.24161179,0.010740131,354.1494036,,,,
41.20752,1.2345215,1.2303355,0.02416287,0.02254362,376.98224,0.2416287,0.010736591,355.4280053,,,,
41.227539,1.2355225,1.2315836,0.024205033,0.022542605,378.35196,0.24205033,0.010736108,356.7194105,,,,
41.247559,1.2365234,1.2324598,0.024187872,0.022571295,379.62164,0.24187872,0.010749771,357.9164956,,,,
41.267578,1.2375244,1.2334003,0.023886515,0.023769937,381.00305,0.23886515,0.011320635,359.2189225,,,,
41.287598,1.2385254,1.2343891,0.022948366,0.024373567,382.32394,0.22948366,0.011608119,360.4642897,,,,
41.307617,1.2395264,1.2353551,0.023583444,0.023492604,383.73865,0.23583444,0.011188553,361.7981126,,,,
41.327637,1.2405274,1.2364236,0.023555355,0.02349354,385.03372,0.23555355,0.011188998,363.019136,,,,
41.347656,1.2415283,1.2373154,0.023566054,0.023499016,386.29407,0.23566054,0.011191606,364.2074246,,,,
41.367676,1.2425293,1.2382426,0.023609847,0.023454826,387.86734,0.23609847,0.011170561,365.6907417,,,,
41.387695,1.2435303,1.2395358,0.024510909,0.023744944,389.18323,0.24510909,0.011308732,366.9313948,,,,
41.407715,1.2445313,1.2403785,0.026113622,0.023777142,390.51923,0.26113622,0.011324066,368.191008,,,,
41.427734,1.2455323,1.2412591,0.026714019,0.024070807,391.80746,0.26714019,0.011463927,369.4055825,,,,
41.447754,1.2465332,1.2421587,0.026734073,0.025653318,393.13791,0.26734073,0.012217611,370.659963,,,,
41.467773,1.2475342,1.2432247,0.02667241,0.025684599,394.50385,0.2667241,0.012232509,371.9478044,,,,
41.487793,1.2485352,1.2443454,0.026729189,0.025685906,395.93561,0.26729189,0.012233131,373.2977025,,,,
41.507813,1.2495362,1.2452391,0.026715063,0.025687791,397.30408,0.26715063,0.012234029,374.5879292,,,,
41.527832,1.2505372,1.2461654,0.026709784,0.025373029,398.63068,0.26709784,0.012084121,375.8386799,,,,
41.547852,1.251538,1.2471377,0.027035624,0.025085524,399.92288,0.27035624,0.011947194,377.0569974,,,,
41.567871,1.252539,1.2483902,0.027032755,0.02505096,401.40338,0.27032755,0.011930733,378.4528488,,,,
41.587891,1.25354,1.2491274,0.027669944,0.025046824,402.59662,0.27669944,0.011928763,379.5778644,,,,
41.60791,1.254541,1.2501533,0.027671764,0.024996774,404.02966,0.27671764,0.011904926,380.9289693,,,,
41.62793,1.255542,1.2511086,0.027655594,0.02504516,405.41714,0.27655594,0.011927971,382.2371191,,,,
41.647949,1.2565429,1.252043,0.027694816,0.02504156,406.79715,0.27694816,0.011926256,383.538226,,,,
41.667969,1.2575439,1.2530949,0.029481597,0.025685104,408.20889,0.29481597,0.012232749,384.8692488,,,,
41.687988,1.2585449,1.2541177,0.029497912,0.027870756,409.48318,0.29497912,0.013273685,386.0706803,,,,
41.708008,1.2595459,1.2552093,0.030132553,0.02781694,410.92169,0.30132553,0.013248054,387.4269424,,,,
41.728027,1.2605469,1.2561848,0.030147852,0.027837081,412.17975,0.30147852,0.013257647,388.6130719,,,,
41.748047,1.2615478,1.2572067,0.030116141,0.027836429,413.53055,0.30116141,0.013257336,389.886639,,,,
41.768066,1.2625488,1.2581012,0.030163834,0.027842566,415.00058,0.30163834,0.013260259,391.2726189,,,,
